experiment_id,timestamp,x,y,true_label,before_data_and_weigths_rotation_prediction,before_data_and_weigths_rotation_confidence,after_data_and_before_weigths_rotation_prediction,after_data_and_before_weigths_rotation_confidence,before_data_and_after_weigths_rotation_prediction,before_data_and_after_weigths_rotation_confidence,after_data_and_weigths_rotation_prediction,after_data_and_weigths_rotation_confidence,after_data_and_before_weigths_rotation_prediction_match,after_data_and_before_weigths_rotation_confidence_change,before_data_and_after_weigths_rotation_prediction_match,before_data_and_after_weigths_rotation_confidence_change,after_data_and_weigths_rotation_prediction_match,after_data_and_weigths_rotation_confidence_change
700,2025-11-29 16:45:14,2.821508,3.180828,1,in,0.958559,out,0.012808,out,0.026186,in,0.958559,false,-0.945751,false,-0.932373,true,0.000000
701,2025-11-29 16:45:14,6.503929,5.453752,1,in,0.911070,out,0.012826,out,0.029690,in,0.911070,false,-0.898244,false,-0.881380,true,-0.000000
702,2025-11-29 16:45:14,7.788054,6.006273,1,in,0.981271,out,0.012840,out,0.029659,in,0.981271,false,-0.968431,false,-0.951612,true,0.000000
703,2025-11-29 16:45:14,6.913681,1.109023,0,out,0.011467,out,0.012869,out,0.020299,out,0.011467,true,0.001402,true,0.008832,true,0.000000
704,2025-11-29 16:45:14,5.932682,5.430543,1,in,0.860854,out,0.012822,out,0.029717,in,0.860853,false,-0.848032,false,-0.831137,true,-0.000000
705,2025-11-29 16:45:14,7.522521,6.135517,1,in,0.980517,out,0.012836,out,0.029683,in,0.980517,false,-0.967681,false,-0.950834,true,0.000000
706,2025-11-29 16:45:14,10.048731,5.419910,1,in,0.912910,out,0.012901,out,0.029071,in,0.912909,false,-0.900009,false,-0.883839,true,-0.000000
707,2025-11-29 16:45:14,2.896202,3.034242,1,in,0.979856,out,0.012807,out,0.026499,in,0.979856,false,-0.967049,false,-0.953357,true,0.000000
708,2025-11-29 16:45:14,9.926030,6.766534,1,in,0.845750,out,0.012878,out,0.029579,in,0.845750,false,-0.832873,false,-0.816171,true,0.000000
709,2025-11-29 16:45:14,9.329147,10.506056,0,out,0.141752,out,0.012853,out,0.030002,out,0.141752,true,-0.128900,true,-0.111750,true,0.000000
710,2025-11-29 16:45:14,7.823666,6.085042,1,in,0.982587,out,0.012840,out,0.029662,in,0.982587,false,-0.969747,false,-0.952925,true,0.000000
711,2025-11-29 16:45:14,5.324173,10.368734,0,out,0.010437,out,0.012961,out,0.030608,out,0.010437,true,0.002525,true,0.020171,true,0.000000
712,2025-11-29 16:45:14,2.967477,7.253969,0,out,0.011010,out,0.012890,out,0.025909,out,0.011010,true,0.001880,true,0.014899,true,0.000000
713,2025-11-29 16:45:14,8.205858,7.428138,1,in,0.986249,out,0.012839,out,0.029742,in,0.986249,false,-0.973410,false,-0.956507,true,0.000000
714,2025-11-29 16:45:14,2.408944,11.738094,0,out,0.010986,out,0.014123,out,0.011044,out,0.010986,true,0.003137,true,0.000058,true,0.000000
715,2025-11-29 16:45:14,0.220466,4.620695,0,out,0.015857,out,0.012872,out,0.011007,out,0.015857,true,-0.002985,true,-0.004850,true,0.000000
716,2025-11-29 16:45:14,4.927186,0.194869,0,out,0.013065,out,0.012815,out,0.026123,out,0.013065,true,-0.000249,true,0.013058,true,0.000000
717,2025-11-29 16:45:14,3.066057,2.171928,1,in,0.986713,out,0.012806,out,0.026727,in,0.986713,false,-0.973907,false,-0.959985,true,0.000000
718,2025-11-29 16:45:14,9.619500,7.237651,1,in,0.872996,out,0.012865,out,0.029642,in,0.872996,false,-0.860131,false,-0.843354,true,0.000000
719,2025-11-29 16:45:14,3.870812,1.686034,1,in,0.970089,out,0.012812,out,0.028789,in,0.970089,false,-0.957277,false,-0.941300,true,0.000000
720,2025-11-29 16:45:14,11.359327,11.722363,0,out,0.068683,out,0.012870,out,0.029959,out,0.068683,true,-0.055812,true,-0.038723,true,0.000000
721,2025-11-29 16:45:14,8.024704,6.131847,1,in,0.984300,out,0.012843,out,0.029654,in,0.984300,false,-0.971457,false,-0.954646,true,0.000000
722,2025-11-29 16:45:14,2.377351,5.889819,0,out,0.011015,out,0.012854,out,0.018230,out,0.011015,true,0.001839,true,0.007215,true,0.000000
723,2025-11-29 16:45:14,8.123405,8.945984,1,in,0.967597,out,0.012840,out,0.029909,in,0.967597,false,-0.954757,false,-0.937688,true,0.000000
724,2025-11-29 16:45:14,1.856395,5.769367,0,out,0.011018,out,0.012866,out,0.011345,out,0.011018,true,0.001848,true,0.000327,true,0.000000
725,2025-11-29 16:45:14,8.885058,3.056379,0,out,0.014636,out,0.012901,out,0.023767,out,0.014636,true,-0.001736,true,0.009130,true,0.000000
726,2025-11-29 16:45:14,10.596909,0.003180,0,out,0.009745,out,0.013080,out,0.011015,out,0.009745,true,0.003335,true,0.001270,true,0.000000
727,2025-11-29 16:45:14,0.155774,6.596402,0,out,0.011026,out,0.012933,out,0.011008,out,0.011026,true,0.001908,true,-0.000018,true,0.000000
728,2025-11-29 16:45:14,2.622339,1.769362,1,in,0.986174,out,0.012803,out,0.023364,in,0.986174,false,-0.973370,false,-0.962809,true,0.000000
729,2025-11-29 16:45:14,10.282348,5.331831,1,in,0.828580,out,0.012911,out,0.028736,in,0.828580,false,-0.815669,false,-0.799843,true,0.000000
730,2025-11-29 16:45:14,11.873637,0.707884,0,out,0.002119,out,0.013165,out,0.011015,out,0.002119,true,0.011046,true,0.008896,true,0.000000
731,2025-11-29 16:45:14,2.687373,3.007675,1,in,0.976411,out,0.012807,out,0.025164,in,0.976411,false,-0.963604,false,-0.951247,true,0.000000
732,2025-11-29 16:45:14,7.861289,5.877676,1,in,0.979733,out,0.012842,out,0.029646,in,0.979733,false,-0.966891,false,-0.950087,true,0.000000
733,2025-11-29 16:45:14,8.750104,8.654921,1,in,0.901398,out,0.012843,out,0.029820,in,0.901398,false,-0.888555,false,-0.871578,true,0.000000
734,2025-11-29 16:45:14,8.753284,6.134907,1,in,0.985256,out,0.012856,out,0.029610,in,0.985256,false,-0.972400,false,-0.955646,true,0.000000
735,2025-11-29 16:45:14,1.554996,11.007902,0,out,0.011006,out,0.013689,out,0.011033,out,0.011006,true,0.002682,true,0.000027,true,0.000000
736,2025-11-29 16:45:14,7.639120,9.492402,1,in,0.963298,out,0.012846,out,0.030039,in,0.963298,false,-0.950452,false,-0.933259,true,0.000000
737,2025-11-29 16:45:14,10.106464,8.342402,0,out,0.235302,out,0.012865,out,0.029698,out,0.235303,true,-0.222437,true,-0.205604,true,0.000001
738,2025-11-29 16:45:14,9.272478,6.665488,1,in,0.973247,out,0.012863,out,0.029619,in,0.973247,false,-0.960384,false,-0.943627,true,0.000000
739,2025-11-29 16:45:14,0.815296,0.632582,0,out,0.013287,out,0.012104,out,0.011027,out,0.013287,true,-0.001183,true,-0.002260,true,0.000000
740,2025-11-29 16:45:14,10.358770,11.803639,0,out,0.073617,out,0.012864,out,0.030088,out,0.073617,true,-0.060753,true,-0.043529,true,0.000000
741,2025-11-29 16:45:14,6.634774,7.528630,1,in,0.969107,out,0.012830,out,0.029871,in,0.969107,false,-0.956277,false,-0.939236,true,0.000000
742,2025-11-29 16:45:14,5.815013,6.611047,1,in,0.755269,out,0.012824,out,0.029832,in,0.755268,false,-0.742445,false,-0.725437,true,-0.000001
743,2025-11-29 16:45:14,6.851435,8.080976,1,in,0.972518,out,0.012834,out,0.029919,in,0.972517,false,-0.959684,false,-0.942598,true,-0.000000
744,2025-11-29 16:45:14,8.147052,6.406169,1,in,0.986292,out,0.012843,out,0.029667,in,0.986292,false,-0.973449,false,-0.956625,true,0.000000
745,2025-11-29 16:45:14,1.217543,6.779019,0,out,0.011015,out,0.012955,out,0.011022,out,0.011015,true,0.001940,true,0.000007,true,0.000000
746,2025-11-29 16:45:14,5.080052,5.098121,1,in,0.572944,out,0.012817,out,0.029712,in,0.572944,false,-0.560127,false,-0.543231,true,0.000000
747,2025-11-29 16:45:14,2.441677,1.077652,1,in,0.951349,out,0.012777,out,0.020726,in,0.951349,false,-0.938573,false,-0.930623,true,0.000000
748,2025-11-29 16:45:14,0.884288,0.597685,0,out,0.013780,out,0.012088,out,0.011041,out,0.013780,true,-0.001692,true,-0.002739,true,0.000000
749,2025-11-29 16:45:14,8.979982,7.815146,1,in,0.947974,out,0.012848,out,0.029725,in,0.947974,false,-0.935126,false,-0.918249,true,0.000000
750,2025-11-29 16:45:14,2.025769,7.909847,0,out,0.011012,out,0.013005,out,0.011090,out,0.011012,true,0.001993,true,0.000079,true,0.000000
751,2025-11-29 16:45:14,8.412777,5.247622,1,in,0.939462,out,0.012858,out,0.029547,in,0.939462,false,-0.926604,false,-0.909915,true,0.000000
752,2025-11-29 16:45:14,3.554984,2.773068,1,in,0.968459,out,0.012808,out,0.028579,in,0.968459,false,-0.955651,false,-0.939879,true,0.000000
753,2025-11-29 16:45:14,3.995431,3.925567,0,out,0.230302,out,0.012811,out,0.029355,out,0.230302,true,-0.217491,true,-0.200947,true,-0.000000
754,2025-11-29 16:45:14,10.238365,0.079847,0,out,0.010194,out,0.013049,out,0.011015,out,0.010194,true,0.002855,true,0.000821,true,0.000000
755,2025-11-29 16:45:14,2.313788,2.538910,1,in,0.981929,out,0.012806,out,0.021212,in,0.981929,false,-0.969123,false,-0.960718,true,0.000000
756,2025-11-29 16:45:14,7.964408,11.953508,0,out,0.000042,out,0.012913,out,0.030510,out,0.000042,true,0.012872,true,0.030468,true,0.000000
757,2025-11-29 16:45:14,8.312631,8.921502,1,in,0.953207,out,0.012841,out,0.029888,in,0.953207,false,-0.940366,false,-0.923319,true,0.000000
758,2025-11-29 16:45:14,1.052121,4.745951,0,out,0.011519,out,0.012853,out,0.011017,out,0.011519,true,0.001334,true,-0.000502,true,0.000000
759,2025-11-29 16:45:14,9.250862,5.982144,1,in,0.980633,out,0.012869,out,0.029552,in,0.980633,false,-0.967763,false,-0.951081,true,0.000000
760,2025-11-29 16:45:14,6.089733,5.257288,1,in,0.841503,out,0.012823,out,0.029697,in,0.841503,false,-0.828680,false,-0.811806,true,0.000000
761,2025-11-29 16:45:14,9.094669,6.892875,1,in,0.975955,out,0.012857,out,0.029647,in,0.975955,false,-0.963098,false,-0.946307,true,0.000000
762,2025-11-29 16:45:14,8.599867,5.472663,1,in,0.971390,out,0.012859,out,0.029556,in,0.971390,false,-0.958530,false,-0.941834,true,-0.000000
763,2025-11-29 16:45:14,1.651454,0.535502,0,out,0.024669,out,0.012411,out,0.012994,out,0.024669,true,-0.012258,true,-0.011675,true,0.000000
764,2025-11-29 16:45:14,9.270025,8.263756,1,in,0.772316,out,0.012851,out,0.029744,in,0.772316,false,-0.759465,false,-0.742571,true,0.000000
765,2025-11-29 16:45:14,2.062842,7.527271,0,out,0.011012,out,0.012964,out,0.011159,out,0.011012,true,0.001951,true,0.000147,true,0.000000
766,2025-11-29 16:45:14,7.613541,2.039050,0,out,0.011950,out,0.012876,out,0.023859,out,0.011950,true,0.000926,true,0.011909,true,0.000000
767,2025-11-29 16:45:14,9.688278,5.446026,1,in,0.956122,out,0.012889,out,0.029300,in,0.956122,false,-0.943233,false,-0.926822,true,0.000000
768,2025-11-29 16:45:14,5.058774,2.968703,0,out,0.018917,out,0.012819,out,0.029555,out,0.018917,true,-0.006098,true,0.010638,true,-0.000000
769,2025-11-29 16:45:14,8.988226,7.715531,1,in,0.953562,out,0.012849,out,0.029716,in,0.953562,false,-0.940713,false,-0.923846,true,0.000000
770,2025-11-29 16:45:14,7.199956,7.813670,1,in,0.985590,out,0.012832,out,0.029855,in,0.985590,false,-0.972758,false,-0.955735,true,0.000000
771,2025-11-29 16:45:14,10.890392,1.807217,0,out,0.020138,out,0.013034,out,0.011023,out,0.020138,true,-0.007104,true,-0.009115,true,-0.000000
772,2025-11-29 16:45:14,0.820131,1.973086,0,out,0.016972,out,0.012824,out,0.011014,out,0.016972,true,-0.004148,true,-0.005958,true,0.000000
773,2025-11-29 16:45:14,3.173090,7.907221,0,out,0.011007,out,0.012918,out,0.027217,out,0.011007,true,0.001911,true,0.016210,true,0.000000
774,2025-11-29 16:45:14,6.503636,5.885402,1,in,0.948496,out,0.012826,out,0.029722,in,0.948496,false,-0.935671,false,-0.918775,true,0.000000
775,2025-11-29 16:45:14,7.484545,7.044016,1,in,0.986041,out,0.012833,out,0.029756,in,0.986041,false,-0.973208,false,-0.956285,true,0.000000
776,2025-11-29 16:45:14,5.758315,0.194648,0,out,0.012158,out,0.012845,out,0.020512,out,0.012158,true,0.000687,true,0.008354,true,0.000000
777,2025-11-29 16:45:14,6.851573,7.782868,1,in,0.978558,out,0.012832,out,0.029882,in,0.978558,false,-0.965726,false,-0.948676,true,-0.000000
778,2025-11-29 16:45:14,5.579806,11.841976,0,out,0.007183,out,0.013114,out,0.031061,out,0.007183,true,0.005930,true,0.023878,true,0.000000
779,2025-11-29 16:45:14,10.587264,8.674801,0,out,0.119111,out,0.012873,out,0.029695,out,0.119111,true,-0.106238,true,-0.089416,true,0.000000
780,2025-11-29 16:45:14,2.805398,11.861368,0,out,0.010967,out,0.014041,out,0.011097,out,0.010967,true,0.003074,true,0.000130,true,0.000000
781,2025-11-29 16:45:14,7.148952,6.202068,1,in,0.976600,out,0.012831,out,0.029709,in,0.976600,false,-0.963769,false,-0.946892,true,0.000000
782,2025-11-29 16:45:14,0.054558,9.147514,0,out,0.011014,out,0.012167,out,0.011010,out,0.011014,true,0.001153,true,-0.000004,true,0.000000
783,2025-11-29 16:45:14,4.801404,8.441279,0,out,0.010966,out,0.012873,out,0.030202,out,0.010966,true,0.001907,true,0.019236,true,0.000000
784,2025-11-29 16:45:14,11.969190,8.309261,0,out,0.077138,out,0.012921,out,0.029568,out,0.077138,true,-0.064218,true,-0.047570,true,0.000000
785,2025-11-29 16:45:14,4.535172,10.118269,0,out,0.010885,out,0.013006,out,0.030649,out,0.010885,true,0.002121,true,0.019764,true,0.000000
786,2025-11-29 16:45:14,3.771604,0.944291,0,in,0.580881,out,0.012806,out,0.028337,in,0.580881,false,-0.568075,false,-0.552544,true,-0.000000
787,2025-11-29 16:45:14,9.870596,5.329422,1,in,0.928543,out,0.012896,out,0.029119,in,0.928543,false,-0.915646,false,-0.899423,true,0.000000
788,2025-11-29 16:45:14,4.499478,11.729906,0,out,0.010494,out,0.013304,out,0.031108,out,0.010494,true,0.002810,true,0.020614,true,0.000000
789,2025-11-29 16:45:14,7.602157,7.081894,1,in,0.986608,out,0.012834,out,0.029752,in,0.986608,false,-0.973774,false,-0.956856,true,0.000000
790,2025-11-29 16:45:14,5.233551,9.232014,0,out,0.010845,out,0.012892,out,0.030323,out,0.010845,true,0.002047,true,0.019478,true,0.000000
791,2025-11-29 16:45:14,2.356736,8.037807,0,out,0.011011,out,0.012989,out,0.011621,out,0.011011,true,0.001978,true,0.000610,true,0.000000
792,2025-11-29 16:45:14,4.105581,4.163589,0,out,0.188582,out,0.012812,out,0.029451,out,0.188582,true,-0.175770,true,-0.159131,true,0.000000
793,2025-11-29 16:45:14,8.801277,9.588978,0,in,0.577393,out,0.012846,out,0.029927,in,0.577393,false,-0.564548,false,-0.547466,true,0.000000
794,2025-11-29 16:45:14,7.426932,9.371830,1,in,0.956733,out,0.012846,out,0.030045,in,0.956734,false,-0.943887,false,-0.926688,true,0.000000
795,2025-11-29 16:45:14,2.525509,10.656969,0,out,0.010998,out,0.013517,out,0.011083,out,0.010998,true,0.002520,true,0.000085,true,0.000000
796,2025-11-29 16:45:14,7.922848,6.249983,1,in,0.984702,out,0.012841,out,0.029668,in,0.984702,false,-0.971862,false,-0.955034,true,0.000000
797,2025-11-29 16:45:14,2.128864,2.269132,1,in,0.979955,out,0.012806,out,0.018763,in,0.979955,false,-0.967149,false,-0.961192,true,0.000000
798,2025-11-29 16:45:14,7.018115,8.993245,1,in,0.788005,out,0.012844,out,0.030033,in,0.788005,false,-0.775161,false,-0.757972,true,-0.000000
799,2025-11-29 16:45:14,2.992985,9.052812,0,out,0.011003,out,0.013043,out,0.018943,out,0.011003,true,0.002040,true,0.007940,true,0.000000
800,2025-11-29 16:45:14,8.253546,7.252024,1,in,0.986478,out,0.012841,out,0.029724,in,0.986478,false,-0.973637,false,-0.956754,true,0.000000
801,2025-11-29 16:45:14,7.683580,8.463634,1,in,0.985408,out,0.012837,out,0.029890,in,0.985408,false,-0.972571,false,-0.955518,true,0.000000
802,2025-11-29 16:45:14,10.751591,8.176978,0,out,0.128951,out,0.012883,out,0.029646,out,0.128951,true,-0.116068,true,-0.099305,true,0.000000
803,2025-11-29 16:45:14,3.395853,3.773787,0,out,0.172958,out,0.012810,out,0.028604,out,0.172958,true,-0.160148,true,-0.144354,true,0.000000
804,2025-11-29 16:45:14,3.938305,3.284364,0,out,0.483938,out,0.012810,out,0.029205,out,0.483938,true,-0.471128,true,-0.454734,true,-0.000000
805,2025-11-29 16:45:14,3.579622,3.291304,0,in,0.853697,out,0.012809,out,0.028781,in,0.853698,false,-0.840889,false,-0.824916,true,0.000000
806,2025-11-29 16:45:14,8.439346,5.148954,1,in,0.908403,out,0.012859,out,0.029528,in,0.908403,false,-0.895544,false,-0.878875,true,0.000000
807,2025-11-29 16:45:14,1.771497,1.383001,1,in,0.968838,out,0.012784,out,0.014211,in,0.968838,false,-0.956054,false,-0.954627,true,0.000000
808,2025-11-29 16:45:14,7.515252,5.281205,1,in,0.923598,out,0.012840,out,0.029624,in,0.923598,false,-0.910757,false,-0.893973,true,0.000000
809,2025-11-29 16:45:14,5.374799,3.240997,0,out,0.018289,out,0.012822,out,0.029585,out,0.018289,true,-0.005467,true,0.011295,true,-0.000000
810,2025-11-29 16:45:14,5.843099,5.848616,1,in,0.882383,out,0.012821,out,0.029755,in,0.882383,false,-0.869562,false,-0.852628,true,0.000000
811,2025-11-29 16:45:14,8.029972,6.949090,1,in,0.987175,out,0.012839,out,0.029714,in,0.987175,false,-0.974336,false,-0.957461,true,0.000000
812,2025-11-29 16:45:14,7.752540,3.536417,0,out,0.014992,out,0.012861,out,0.029068,out,0.014992,true,-0.002131,true,0.014076,true,0.000000
813,2025-11-29 16:45:14,7.195607,7.899496,1,in,0.985496,out,0.012833,out,0.029866,in,0.985496,false,-0.972663,false,-0.955630,true,0.000000
814,2025-11-29 16:45:14,5.147298,3.666214,0,out,0.045793,out,0.012818,out,0.029608,out,0.045793,true,-0.032975,true,-0.016184,true,-0.000000
815,2025-11-29 16:45:14,4.019530,9.094846,0,out,0.010982,out,0.012951,out,0.030259,out,0.010982,true,0.001969,true,0.019277,true,0.000000
816,2025-11-29 16:45:14,11.620354,2.664691,0,out,0.038448,out,0.013056,out,0.011030,out,0.038448,true,-0.025392,true,-0.027418,true,0.000000
817,2025-11-29 16:45:14,6.096232,9.374407,0,out,0.010320,out,0.012868,out,0.030224,out,0.010320,true,0.002549,true,0.019904,true,0.000000
818,2025-11-29 16:45:14,10.849831,9.704914,0,out,0.083146,out,0.012870,out,0.029768,out,0.083146,true,-0.070276,true,-0.053378,true,0.000000
819,2025-11-29 16:45:14,9.688753,6.518985,1,in,0.943264,out,0.012874,out,0.029573,in,0.943264,false,-0.930389,false,-0.913690,true,0.000000
820,2025-11-29 16:45:14,5.524887,5.655736,1,in,0.785240,out,0.012820,out,0.029753,in,0.785240,false,-0.772420,false,-0.755487,true,0.000000
821,2025-11-29 16:45:14,8.570211,7.034273,1,in,0.985043,out,0.012846,out,0.029688,in,0.985043,false,-0.972197,false,-0.955355,true,0.000000
822,2025-11-29 16:45:14,9.936302,4.456364,0,out,0.193937,out,0.012914,out,0.027171,out,0.193936,true,-0.181023,true,-0.166766,true,-0.000000
823,2025-11-29 16:45:14,8.116840,6.015767,1,in,0.983646,out,0.012845,out,0.029641,in,0.983646,false,-0.970801,false,-0.954005,true,0.000000
824,2025-11-29 16:45:14,8.734185,10.814047,0,out,0.201751,out,0.012858,out,0.030126,out,0.201751,true,-0.188892,true,-0.171625,true,0.000000
825,2025-11-29 16:45:14,0.264885,2.018905,0,out,0.014535,out,0.012868,out,0.011006,out,0.014535,true,-0.001667,true,-0.003529,true,0.000000
826,2025-11-29 16:45:14,2.934227,1.005353,1,in,0.887097,out,0.012788,out,0.024941,in,0.887097,false,-0.874309,false,-0.862156,true,0.000000
827,2025-11-29 16:45:14,6.256721,5.754101,1,in,0.926257,out,0.012824,out,0.029725,in,0.926257,false,-0.913433,false,-0.896531,true,0.000000
828,2025-11-29 16:45:14,2.156044,2.048691,1,in,0.983783,out,0.012805,out,0.018881,in,0.983783,false,-0.970979,false,-0.964902,true,0.000000
829,2025-11-29 16:45:14,8.870497,7.687529,1,in,0.965462,out,0.012847,out,0.029721,in,0.965462,false,-0.952614,false,-0.935740,true,0.000000
830,2025-11-29 16:45:14,9.902210,7.622837,0,in,0.575448,out,0.012867,out,0.029654,in,0.575450,false,-0.562581,false,-0.545794,true,0.000001
831,2025-11-29 16:45:14,10.111246,3.555583,0,out,0.034289,out,0.012940,out,0.018826,out,0.034289,true,-0.021349,true,-0.015463,true,-0.000000
832,2025-11-29 16:45:14,4.473823,10.367109,0,out,0.010869,out,0.013042,out,0.030717,out,0.010869,true,0.002174,true,0.019848,true,0.000000
833,2025-11-29 16:45:14,7.245649,0.454063,0,out,0.011007,out,0.012888,out,0.012284,out,0.011007,true,0.001882,true,0.001277,true,0.000000
834,2025-11-29 16:45:14,9.491373,2.372020,0,out,0.014643,out,0.012939,out,0.012785,out,0.014643,true,-0.001705,true,-0.001858,true,0.000000
835,2025-11-29 16:45:14,5.615201,10.089666,0,out,0.010288,out,0.012921,out,0.030472,out,0.010288,true,0.002634,true,0.020184,true,0.000000
836,2025-11-29 16:45:14,8.571384,6.548465,1,in,0.986266,out,0.012849,out,0.029653,in,0.986266,false,-0.973417,false,-0.956614,true,0.000000
837,2025-11-29 16:45:14,7.635356,5.530157,1,in,0.962015,out,0.012840,out,0.029635,in,0.962015,false,-0.949174,false,-0.932380,true,0.000000
838,2025-11-29 16:45:14,6.812834,6.225080,1,in,0.970242,out,0.012828,out,0.029730,in,0.970243,false,-0.957415,false,-0.940512,true,0.000000
839,2025-11-29 16:45:14,6.014488,6.013689,1,in,0.915220,out,0.012823,out,0.029760,in,0.915220,false,-0.902398,false,-0.885460,true,0.000000
840,2025-11-29 16:45:14,3.428438,9.096122,0,out,0.010997,out,0.013002,out,0.027846,out,0.010997,true,0.002005,true,0.016848,true,0.000000
841,2025-11-29 16:45:14,9.231926,6.225696,1,in,0.980302,out,0.012866,out,0.029582,in,0.980302,false,-0.967436,false,-0.950720,true,0.000000
842,2025-11-29 16:45:14,10.529982,5.250638,1,in,0.656782,out,0.012922,out,0.028185,in,0.656781,false,-0.643860,false,-0.628597,true,-0.000001
843,2025-11-29 16:45:14,3.035614,5.817646,0,out,0.011015,out,0.012837,out,0.028068,out,0.011015,true,0.001822,true,0.017053,true,0.000000
844,2025-11-29 16:45:14,6.250822,6.904734,1,in,0.939245,out,0.012826,out,0.029832,in,0.939245,false,-0.926418,false,-0.909413,true,0.000000
845,2025-11-29 16:45:14,6.040418,5.225770,1,in,0.828663,out,0.012823,out,0.029697,in,0.828663,false,-0.815841,false,-0.798966,true,0.000000
846,2025-11-29 16:45:14,8.289049,2.545567,0,out,0.012597,out,0.012889,out,0.023516,out,0.012597,true,0.000292,true,0.010919,true,-0.000000
847,2025-11-29 16:45:14,7.906106,5.830972,1,in,0.979173,out,0.012843,out,0.029640,in,0.979173,false,-0.966330,false,-0.949532,true,0.000000
848,2025-11-29 16:45:14,10.346177,5.328731,1,in,0.797560,out,0.012913,out,0.028649,in,0.797561,false,-0.784647,false,-0.768912,true,0.000000
849,2025-11-29 16:45:14,11.548506,0.235255,0,out,0.005350,out,0.013156,out,0.011015,out,0.005350,true,0.007807,true,0.005665,true,0.000000
850,2025-11-29 16:45:14,9.176365,7.577012,1,in,0.938515,out,0.012853,out,0.029694,in,0.938515,false,-0.925662,false,-0.908821,true,0.000000
851,2025-11-29 16:45:14,1.437613,10.787842,0,out,0.011008,out,0.013577,out,0.011032,out,0.011008,true,0.002569,true,0.000024,true,0.000000
852,2025-11-29 16:45:14,3.522735,7.045617,0,out,0.011009,out,0.012861,out,0.029515,out,0.011009,true,0.001852,true,0.018506,true,0.000000
853,2025-11-29 16:45:14,10.086185,11.904619,0,out,0.075306,out,0.012866,out,0.030142,out,0.075306,true,-0.062440,true,-0.045164,true,0.000000
854,2025-11-29 16:45:14,10.394442,11.628256,0,out,0.074256,out,0.012863,out,0.030054,out,0.074256,true,-0.061393,true,-0.044201,true,0.000000
855,2025-11-29 16:45:14,10.629417,5.088100,1,in,0.507984,out,0.012930,out,0.027448,in,0.507985,false,-0.495055,false,-0.480536,true,0.000000
856,2025-11-29 16:45:14,6.854583,6.603061,1,in,0.976590,out,0.012828,out,0.029759,in,0.976590,false,-0.963762,false,-0.946830,true,0.000000
857,2025-11-29 16:45:14,0.398043,11.418272,0,out,0.011011,out,0.011233,out,0.011019,out,0.011011,true,0.000222,true,0.000008,true,0.000000
858,2025-11-29 16:45:14,3.606008,1.233168,1,in,0.959163,out,0.012808,out,0.028118,in,0.959163,false,-0.946355,false,-0.931045,true,0.000000
859,2025-11-29 16:45:14,3.657828,2.036007,1,in,0.976799,out,0.012810,out,0.028540,in,0.976799,false,-0.963989,false,-0.948258,true,0.000000
860,2025-11-29 16:45:14,9.655981,11.200203,0,out,0.091740,out,0.012859,out,0.030074,out,0.091740,true,-0.078881,true,-0.061666,true,0.000000
861,2025-11-29 16:45:14,7.784167,2.410625,0,out,0.012168,out,0.012876,out,0.025591,out,0.012168,true,0.000708,true,0.013423,true,0.000000
862,2025-11-29 16:45:14,9.739977,6.346959,1,in,0.946568,out,0.012878,out,0.029546,in,0.946568,false,-0.933690,false,-0.917021,true,0.000000
863,2025-11-29 16:45:14,10.340330,5.764782,1,in,0.819026,out,0.012905,out,0.029162,in,0.819026,false,-0.806120,false,-0.789864,true,-0.000000
864,2025-11-29 16:45:14,1.313324,1.046342,1,in,0.517071,out,0.012686,out,0.011502,in,0.517071,false,-0.504385,false,-0.505569,true,0.000001
865,2025-11-29 16:45:14,8.837021,0.475888,0,out,0.010824,out,0.012952,out,0.011032,out,0.010824,true,0.002128,true,0.000208,true,0.000000
866,2025-11-29 16:45:14,4.772093,1.248304,1,in,0.703009,out,0.012824,out,0.029085,in,0.703009,false,-0.690185,false,-0.673924,true,-0.000000
867,2025-11-29 16:45:14,3.317611,9.767689,0,out,0.010992,out,0.013108,out,0.023854,out,0.010992,true,0.002116,true,0.012862,true,0.000000
868,2025-11-29 16:45:14,10.108122,6.223357,1,in,0.867850,out,0.012890,out,0.029464,in,0.867850,false,-0.854960,false,-0.838386,true,-0.000000
869,2025-11-29 16:45:14,10.080584,11.678110,0,out,0.077098,out,0.012863,out,0.030102,out,0.077098,true,-0.064235,true,-0.046996,true,0.000000
870,2025-11-29 16:45:14,3.901820,6.923890,0,out,0.011009,out,0.012847,out,0.029835,out,0.011009,true,0.001838,true,0.018826,true,0.000000
871,2025-11-29 16:45:14,4.134700,9.963750,0,out,0.010948,out,0.013030,out,0.030468,out,0.010948,true,0.002082,true,0.019520,true,0.000000
872,2025-11-29 16:45:14,11.610895,3.141662,0,out,0.035901,out,0.013038,out,0.011078,out,0.035901,true,-0.022863,true,-0.024822,true,0.000000
873,2025-11-29 16:45:14,6.871408,8.720741,1,in,0.785331,out,0.012841,out,0.030007,in,0.785332,false,-0.772490,false,-0.755323,true,0.000001
874,2025-11-29 16:45:14,9.796076,11.251503,0,out,0.086899,out,0.012859,out,0.030065,out,0.086899,true,-0.074040,true,-0.056834,true,0.000000
875,2025-11-29 16:45:14,0.195009,0.563394,0,out,0.011063,out,0.011569,out,0.011008,out,0.011063,true,0.000505,true,-0.000056,true,0.000000
