experiment_id,timestamp,x,y,true_label,before_rotation_prediction,before_rotation_confidence,after_rotation_prediction,after_rotation_confidence,prediction_match,confidence_change
958,2025-11-27 23:37:57,3.586432,2.146734,1.0,in,0.9787846207618713,in,0.9787846207618713,true,0.000000
959,2025-11-27 23:37:57,5.852614,1.848770,0.0,out,0.014703033491969109,out,0.014703033491969109,true,0.000000
960,2025-11-27 23:37:57,0.934268,9.001629,0.0,out,0.011012640781700611,out,0.011012640781700611,true,0.000000
961,2025-11-27 23:37:57,7.851736,5.883765,1.0,in,0.9797632098197937,in,0.9797632098197937,true,0.000000
962,2025-11-27 23:37:57,6.009623,3.639879,0.0,out,0.021787425503134727,out,0.021787425503134727,true,0.000000
963,2025-11-27 23:37:57,3.191006,2.562923,1.0,in,0.9858452081680298,in,0.9858452081680298,true,0.000000
964,2025-11-27 23:37:57,4.800957,0.184226,0.0,out,0.013141310773789883,out,0.013141310773789883,true,0.000000
965,2025-11-27 23:37:57,5.859484,5.442106,1.0,in,0.8532307147979736,in,0.8532307147979736,true,0.000000
966,2025-11-27 23:37:57,9.769012,3.422685,0.0,out,0.02423166297376156,out,0.02423166297376156,true,0.000000
967,2025-11-27 23:37:57,2.484793,5.153858,0.0,out,0.011020994745194912,out,0.011020994745194912,true,0.000000
968,2025-11-27 23:37:57,11.700243,3.714905,0.0,out,0.031083831563591957,out,0.03108384646475315,true,0.000000
969,2025-11-27 23:37:57,8.914392,5.147384,1.0,in,0.9163205027580261,in,0.9163202047348022,true,-0.000000
970,2025-11-27 23:37:57,3.917477,2.453579,1.0,in,0.9112138152122498,in,0.9112138152122498,true,0.000000
971,2025-11-27 23:37:57,6.138518,1.788825,0.0,out,0.013311575166881084,out,0.013311575166881084,true,0.000000
972,2025-11-27 23:37:57,7.921856,7.348732,1.0,in,0.9872536063194275,in,0.9872536063194275,true,0.000000
973,2025-11-27 23:37:57,4.011709,2.090794,1.0,in,0.9372344017028809,in,0.9372344017028809,true,0.000000
974,2025-11-27 23:37:57,9.396336,9.404717,0.0,out,0.2786809504032135,out,0.2786809504032135,true,0.000000
975,2025-11-27 23:37:57,4.073334,10.990881,0.0,out,0.01087924838066101,out,0.01087924838066101,true,0.000000
976,2025-11-27 23:37:57,10.611586,6.056694,0.0,in,0.5696794986724854,in,0.5696794986724854,true,0.000000
977,2025-11-27 23:37:57,7.197155,9.147919,1.0,in,0.9219666719436646,in,0.9219659566879272,true,-0.000001
978,2025-11-27 23:37:57,10.238774,5.231110,1.0,in,0.8199891448020935,in,0.8199892640113831,true,0.000000
979,2025-11-27 23:37:57,9.318359,6.673322,1.0,in,0.9707909226417542,in,0.9707909226417542,true,0.000000
980,2025-11-27 23:37:57,7.743539,10.625912,0.0,out,0.010419213213026524,out,0.0104193314909935,true,0.000000
981,2025-11-27 23:37:57,11.289250,5.258632,0.0,out,0.1545233279466629,out,0.1545233279466629,true,0.000000
982,2025-11-27 23:37:57,8.980113,5.492689,1.0,in,0.9736045598983765,in,0.9736045598983765,true,0.000000
983,2025-11-27 23:37:57,8.414890,4.236581,0.0,out,0.04394383355975151,out,0.0439438633620739,true,0.000000
984,2025-11-27 23:37:57,2.997535,5.789705,0.0,out,0.011014863848686218,out,0.011014863848686218,true,0.000000
985,2025-11-27 23:37:57,3.363311,7.706413,0.0,out,0.011006711982190609,out,0.011006711982190609,true,0.000000
986,2025-11-27 23:37:57,2.785857,2.419763,1.0,in,0.9877864122390747,in,0.9877864122390747,true,0.000000
987,2025-11-27 23:37:57,0.391172,8.991234,0.0,out,0.011013420298695564,out,0.011013420298695564,true,0.000000
988,2025-11-27 23:37:57,10.022404,11.657516,0.0,out,0.07797107845544815,out,0.07797107845544815,true,0.000000
989,2025-11-27 23:37:57,6.392132,5.837651,1.0,in,0.9402076601982117,in,0.9402076601982117,true,0.000000
990,2025-11-27 23:37:57,0.264808,7.875868,0.0,out,0.011014671996235847,out,0.011014671996235847,true,0.000000
991,2025-11-27 23:37:57,11.729168,3.690464,0.0,out,0.030355364084243774,out,0.03035537712275982,true,0.000000
992,2025-11-27 23:37:57,11.109697,3.100722,0.0,out,0.042602404952049255,out,0.042602427303791046,true,0.000000
993,2025-11-27 23:37:57,0.206483,7.166622,0.0,out,0.01101720705628395,out,0.01101720705628395,true,0.000000
994,2025-11-27 23:37:57,8.820364,3.454462,0.0,out,0.016602471470832825,out,0.016602471470832825,true,0.000000
995,2025-11-27 23:37:57,8.005915,9.904610,1.0,in,0.8802180886268616,in,0.8802182078361511,true,0.000000
996,2025-11-27 23:37:57,10.940369,8.656912,0.0,out,0.09818349778652191,out,0.09818349778652191,true,0.000000
997,2025-11-27 23:37:57,7.717977,0.691363,0.0,out,0.010969122871756554,out,0.010969122871756554,true,0.000000
998,2025-11-27 23:37:57,2.184796,1.713716,1.0,in,0.9843527674674988,in,0.9843527674674988,true,0.000000
999,2025-11-27 23:37:57,7.410573,7.960549,1.0,in,0.9867460131645203,in,0.9867460131645203,true,0.000000
